lat,lon,kategori
-6.186101898626454,106.80369410207963,pasar
-6.1997238169804465,106.73890751603898,pasar
-6.161048575689568,106.85530785495314,pasar
-6.57540255,106.74007410000002,pasar
-6.183213275247646,106.80972686401101,pasar
-6.196143530173001,106.88258975767387,pasar
-6.191556922209348,106.8494836437899,pasar
-6.198501952058204,106.88972294925527,pasar
-6.127239033114085,106.91746889082472,pasar
-6.1651545500000005,106.88132995000001,pasar
-6.240878074909967,106.79096283613018,pasar
-6.1149638461158675,106.89561832561174,pasar
-6.18673629392114,106.90548216215122,pasar
-6.181677489211677,106.89422402698571,pasar
-6.345060213209709,106.87274529447437,pasar
-6.175680292966648,106.69979735958123,pasar
-6.157498513463358,106.70621425191364,pasar
-6.166672484376509,106.70114203303264,pasar
-6.1656693465254255,106.70279345957498,pasar
-6.412855542150481,107.01200366286486,pasar
-6.2525,106.91644095000002,pasar
-6.267711385940604,106.86964755346834,pasar
-6.362018874145649,106.73110284579974,pasar
-6.150501696332232,106.69694507642326,pasar
-6.152507054486214,106.7037708478781,pasar
-6.278723428051111,106.80816906755082,pasar
-6.156726850000001,106.86448555,pasar
-6.1549758100258,106.68845516603331,pasar
-6.138358639987725,106.69029814817473,pasar
-6.193120561247126,106.8130968513283,pasar
-6.381925249999999,107.022893,pasar
-6.3319959,106.76663725,pasar
-6.168729625909249,107.05288676224973,pasar
-6.1687249500000005,107.05279555,pasar
-6.133553342520407,106.69440068198443,pasar
-6.151467310826367,106.83073570404514,pasar
-6.144428550000001,106.70506495000001,pasar
-6.1431252315583125,106.71083365399944,pasar
-6.137408700000001,106.71260755,pasar
-6.285024900000001,106.8447143,pasar
-6.126255786783411,106.72179658302747,pasar
-6.120623789459468,106.7295617707991,pasar
-6.4107175,106.84903485000002,pasar
-6.307440824681801,106.86322879701929,pasar
-7.004326106299886,108.44757208627514,pasar
-6.15060395,106.81829890000002,pasar
-6.227483325099042,106.90622080883887,pasar
-6.350045321425976,106.80144466624361,pasar
-6.1822861486019,106.7796189265701,pasar
-6.3866791212006975,106.82452796010251,pasar
-6.903502799999999,107.59619804999998,pasar
-6.15511432914081,106.72855897526786,pasar
-6.161596788774953,106.74131977056868,pasar
-6.113768689172981,106.89532744057205,pasar
-6.1091289582826995,106.91496539889029,pasar
-6.932410091882901,107.61551095576992,pasar
-6.255879399999995,106.79656890000001,pasar
-6.128816550000002,106.89134625000001,pasar
-6.173550642062312,106.71709515899516,pasar
-6.162739242672772,106.79724507159003,pasar
-6.17888555,106.72213085,pasar
-6.141547454406755,106.82156151177419,pasar
-6.121534525442962,106.9158714583091,pasar
-6.149318773828804,106.72142157587437,pasar
-6.126478229717621,106.89891468951362,pasar
-6.256109284366688,107.09511379415696,pasar
-6.239838042082989,107.08803297656677,pasar
-6.2664934,107.08097484999999,pasar
-6.266471649999999,107.08017530000001,pasar
-6.266689165040797,107.08091261912979,pasar
-6.266790150000002,107.08008670000001,pasar
-6.267009949999999,107.08082745,pasar
-6.0697769684090845,107.1587025275041,pasar
-6.0697714,107.15875639999999,pasar
-6.120739623674942,106.88552773307536,pasar
-6.241369073332564,106.78908706189945,pasar
-6.152223650910259,106.73623964120125,pasar
-6.4138513999999995,107.15406854999999,pasar
-6.114160699999999,106.88523304999998,pasar
-6.119067543507549,106.91048717540124,pasar
