lat,lon,kecamatan,kepadatan_penduduk,jumlah_sekolah_500m,jumlah_pasar_1km,jumlah_kampus_1km,jumlah_restoran_500m,jumlah_kafe_500m,jumlah_halte_500m,jumlah_kompetitor_500m,success_score,kategori
-6.876,107.69399999999992,arcamanik,14043.0,0,0,0,0,0,0,0,12.738961884774222,Rendah
-6.876,107.7179999999999,cibiru,12370.0,0,0,0,0,0,0,0,10.097508055714734,Rendah
-6.868,107.55,sukasari,12484.0,0,0,0,0,0,0,0,13.57684769906567,Rendah
-6.868,107.55799999999999,sukasari,12484.0,0,0,0,0,0,0,0,11.328977598253873,Rendah
-6.868,107.56599999999999,sukasari,12484.0,0,0,0,0,0,0,0,11.282511945873896,Rendah
-6.868,107.57399999999998,sukasari,12484.0,0,1,1,0,0,0,0,22.231886111517127,Rendah
-6.868,107.58999999999997,cidadap,9108.0,2,0,5,10,1,0,11,38.40052890800192,Rendah
-6.868,107.59799999999997,cidadap,9108.0,0,0,3,6,1,0,7,28.276436421462986,Rendah
-6.868,107.61399999999996,cidadap,9108.0,1,0,3,1,0,0,1,25.505858913884897,Rendah
-6.868,107.62199999999996,coblong,15901.0,1,0,3,10,5,1,15,31.403088619108527,Rendah
-6.868,107.63799999999995,cibeunying kaler,15926.0,0,0,0,0,0,0,0,13.457348614674725,Rendah
-6.868,107.64599999999994,cibeunying kaler,15926.0,0,0,0,0,0,0,0,14.138765672755934,Rendah
-6.868,107.65399999999994,cibeunying kaler,15926.0,0,0,0,0,0,0,0,15.633248854088519,Rendah
-6.868,107.66199999999994,mandalajati,11398.0,0,0,0,0,0,0,0,8.877560172521806,Rendah
-6.868,107.66999999999993,mandalajati,11398.0,0,0,0,0,0,0,0,17.609384049278603,Rendah
-6.868,107.67799999999993,mandalajati,11398.0,0,0,0,0,0,0,0,8.314170077723116,Rendah
-6.868,107.68599999999992,mandalajati,11398.0,0,0,0,0,0,0,0,7.689656383859026,Rendah
-6.868,107.69399999999992,ujungberung,14540.0,0,0,0,0,0,0,0,16.552110398277982,Rendah
-6.868,107.70199999999991,ujungberung,14540.0,0,0,0,0,0,0,0,15.452765859666584,Rendah
-6.868,107.70999999999991,ujungberung,14540.0,0,0,0,0,0,0,0,14.950137228934242,Rendah
-6.868,107.7179999999999,cibiru,12370.0,0,0,0,0,0,0,0,13.757258750015064,Rendah
-6.86,107.55,sukasari,12484.0,0,0,0,0,0,0,0,11.898815237014812,Rendah
-6.86,107.55799999999999,sukasari,12484.0,0,0,0,0,0,0,0,9.243792441098062,Rendah
-6.86,107.56599999999999,sukasari,12484.0,0,0,0,0,0,0,0,12.162969230136735,Rendah
-6.86,107.57399999999998,cidadap,9108.0,0,0,0,0,0,0,0,8.028514865463663,Rendah
-6.86,107.58199999999998,cidadap,9108.0,2,0,0,0,2,0,2,14.785359200253254,Rendah
-6.86,107.59799999999997,cidadap,9108.0,0,0,2,4,3,2,7,20.88350840962247,Rendah
-6.86,107.60599999999997,cidadap,9108.0,0,0,0,0,0,0,0,9.09584247504102,Rendah
-6.86,107.61399999999996,cidadap,9108.0,0,0,0,0,0,0,0,11.298794362826872,Rendah
-6.86,107.62999999999995,coblong,15901.0,0,0,0,0,0,0,0,11.367227702189595,Rendah
-6.86,107.63799999999995,cibeunying kaler,15926.0,0,0,0,0,0,0,0,14.578839412253515,Rendah
-6.86,107.64599999999994,cibeunying kaler,15926.0,0,0,0,0,0,0,0,14.582677491103947,Rendah
-6.86,107.65399999999994,cibeunying kaler,15926.0,0,0,0,0,0,0,0,12.32694825166439,Rendah
-6.86,107.66199999999994,mandalajati,11398.0,0,0,0,0,0,0,0,9.919107305367254,Rendah
-6.86,107.66999999999993,mandalajati,11398.0,0,0,0,0,0,0,0,12.028372034295131,Rendah
-6.86,107.68599999999992,mandalajati,11398.0,0,0,0,0,0,0,0,7.109830899092557,Rendah
-6.86,107.69399999999992,ujungberung,14540.0,0,0,0,0,0,0,0,10.92244511402047,Rendah
-6.86,107.70199999999991,ujungberung,14540.0,0,0,0,0,0,0,0,12.437436322642236,Rendah
