lat,lon,kategori
-6.9228549,107.6047271,restoran
-6.9227617,107.6047271,restoran
-6.9273328,107.6069219,restoran
-6.9230772,107.604357,restoran
-6.9231248,107.6061197,restoran
-6.9230207,107.6062144,restoran
-6.9316429,107.6041022,restoran
-6.925889,107.6072538,restoran
-6.9167135,107.6092165,restoran
-6.9164565,107.6089409,restoran
-6.9192969,107.6097395,restoran
-6.9186106,107.6097429,restoran
-6.9168559,107.609075,restoran
-6.9161583,107.6088376,restoran
-6.9172726,107.613274,restoran
-6.8929137,107.6055492,restoran
-6.8936953,107.6054004,restoran
-6.893216,107.6050745,restoran
-6.8935368,107.6057437,restoran
-6.8936633,107.6054889,restoran
-6.8934144,107.6051952,restoran
-6.8937579,107.6053856,restoran
-6.8977654,107.6041733,restoran
-6.893172,107.6051965,restoran
-6.8930389,107.6050571,restoran
-6.893871,107.6054648,restoran
-6.8930149,107.6054701,restoran
-6.8981342,107.6039091,restoran
-6.8988891,107.6039252,restoran
-6.8978799,107.6042028,restoran
-6.8607257,107.5896742,restoran
-6.9215477,107.6125981,restoran
-6.8884196,107.5961276,restoran
-6.9139615,107.6290494,restoran
-6.8817703,107.599353,restoran
-6.8934898,107.6057076,restoran
-6.8886642,107.6157453,restoran
-6.9019393,107.6156563,restoran
-6.9267296,107.6192632,restoran
-6.9145662,107.6020322,restoran
-6.9424857,107.6276045,restoran
-6.9184788,107.6100202,restoran
-6.8741234,107.6045594,restoran
-6.8740529,107.6045701,restoran
-6.9031839,107.6529325,restoran
-6.8967323,107.6381555,restoran
-6.9040552,107.6527098,restoran
-6.9039042,107.6527236,restoran
-6.9039203,107.6527231,restoran
-6.9026301,107.6237638,restoran
-6.955097,107.6975888,restoran
-6.9554997,107.5933303,restoran
-6.9543155,107.6986069,restoran
-6.9020182,107.6126236,restoran
-6.9130379,107.604257,restoran
-6.9417207,107.6346637,restoran
-6.9158673,107.610473,restoran
-6.9120427,107.6231671,restoran
-6.8865621,107.6200137,restoran
-6.8984645,107.5970953,restoran
-6.921684,107.6124486,restoran
-6.8972018,107.5972083,restoran
-6.905677,107.6216854,restoran
-6.9085228,107.6239245,restoran
-6.9110387,107.6274018,restoran
-6.9079386,107.6221334,restoran
-6.9049367,107.6037473,restoran
-6.8968452,107.5918421,restoran
-6.9000246,107.5967562,restoran
-6.9273798,107.635134,restoran
-6.9025236,107.6218961,restoran
-6.9054977,107.6039072,restoran
-6.9143585,107.6052506,restoran
-6.9004947,107.6025507,restoran
-6.8893282,107.6160743,restoran
-6.8883837,107.615672,restoran
-6.8897924,107.6158406,restoran
-6.8894273,107.6161589,restoran
-6.8885934,107.6157335,restoran
-6.8894248,107.6161882,restoran
-6.8875422,107.6153737,restoran
-6.8882793,107.615636,restoran
-6.8866152,107.613184,restoran
-6.8950794,107.5599771,restoran
-6.9414209,107.6267707,restoran
-6.9386826,107.6241875,restoran
-6.9385697,107.6240745,restoran
-6.9372816,107.6226773,restoran
-6.9378566,107.6233102,restoran
-6.9405229,107.6263702,restoran
-6.9553477,107.6968542,restoran
-6.8579813,107.5941032,restoran
-6.9554821,107.6979267,restoran
-6.9554923,107.6967853,restoran
-6.9546884,107.6975191,restoran
-6.9557432,107.697312,restoran
-6.9196996,107.6087865,restoran
-6.9124509,107.5985737,restoran
-6.9124771,107.5993197,restoran
-6.927444,107.6352768,restoran
-6.9269491,107.6343391,restoran
-6.9267388,107.6340585,restoran
-6.9271837,107.6348004,restoran
-6.9270839,107.6345955,restoran
-6.9599952,107.580528,restoran
-6.8778043,107.6171442,restoran
-6.8926555,107.6043715,restoran
-6.9544415,107.6978529,restoran
-6.9079689,107.613069,restoran
-6.9062428,107.6224118,restoran
-6.9270689,107.6192846,restoran
-6.9280383,107.6187527,restoran
-6.9131759,107.7033826,restoran
-6.8963411,107.6132718,restoran
-6.9095088,107.6111162,restoran
-6.9095556,107.6113091,restoran
-6.8984383,107.6159839,restoran
-6.8889548,107.6155118,restoran
-6.9310198,107.625839,restoran
-6.9271073,107.6332585,restoran
-6.9266876,107.6333859,restoran
-6.9279161,107.6362954,restoran
-6.8970967,107.6365302,restoran
-6.8918942,107.6166874,restoran
-6.8914827,107.6156109,restoran
-6.8918848,107.6166415,restoran
-6.9546571,107.60966,restoran
-6.9541862,107.6085023,restoran
-6.9529348,107.5992771,restoran
-6.9530597,107.6043045,restoran
-6.9529331,107.5992344,restoran
-6.953275,107.6040159,restoran
-6.8765407,107.6181533,restoran
-6.875312,107.6184837,restoran
-6.8811227,107.6119462,restoran
-6.8836294,107.6140853,restoran
-6.8917073,107.6134038,restoran
-6.8964979,107.6130858,restoran
-6.8892581624804325,107.60944975110357,restoran
-6.888759428434109,107.6127583995486,restoran
-6.89340055,107.61248579999999,restoran
-6.895949676122767,107.61322157831975,restoran
-6.908676752597574,107.6098535616084,restoran
-6.909564643864654,107.61037442484924,restoran
-6.884638000000001,107.61495894999999,restoran
-6.8860058,107.62263755000001,restoran
-6.912538059541886,107.61626901062222,restoran
-6.883038786202766,107.60049200951958,restoran
-6.897076454014669,107.61078884545351,restoran
-6.900050800000001,107.61092015000001,restoran
-6.897940412071659,107.61820017150428,restoran
-6.893459232441662,107.61278100816052,restoran
-6.886851437848513,107.61249418164572,restoran
-6.886696561103124,107.61190257965815,restoran
-6.896056017777834,107.61753558287666,restoran
-6.892065572007706,107.61752536985435,restoran
-6.886048918801598,107.6149134079485,restoran
-6.897923253960516,107.6135161390198,restoran
-6.903556862673165,107.61544324646047,restoran
-6.904447737071863,107.61730847612347,restoran
-6.906787705413076,107.62028649514299,restoran
-6.9166458645609135,107.61620708504726,restoran
-6.92165515,107.61854215,restoran
-6.9229032754260835,107.60768820396666,restoran
-6.88270259492179,107.61488490997898,restoran
-6.879849973505303,107.61602465661605,restoran
-6.882095735919568,107.61530769447378,restoran
-6.883011354624239,107.61500010449325,restoran
-6.876190463457033,107.61782702470451,restoran
-6.877109705247796,107.61768836670777,restoran
-6.882448198218439,107.61509271593691,restoran
-6.88222905196137,107.61517299877177,restoran
-6.877616003840646,107.61675642529391,restoran
-6.876917044008531,107.61718875885177,restoran
-6.885110249999999,107.61390395,restoran
-6.877391208052891,107.6174795892151,restoran
-6.8748046811392705,107.61858756175297,restoran
-6.875012849999999,107.61870350000001,restoran
-6.882495850000001,107.61505675000001,restoran
-6.874104,107.61910845,restoran
-6.875744913983037,107.61835829261149,restoran
